time.ofweek-gps[ms],pos.enu-e[m],pos.enu-n[m],pos.enu-u[m],pos.rmse-e[m],pos.rmse-n[m],pos.rmse-u[m],spd.horiz[m/s],spd.course[deg],ori.yaw[rad],ori.pitch[rad],ori.roll[rad],pos.flags2[-],pos.latitude[deg],pos.longitude[deg],pos.height[m],pos.svs-used[-],spd.vert[m/s],ori.flags[-],ori.svs-used[-],ori.mode[-],ori.range[m],ori.var-yaw[rad^2],ori.var-pitch[rad^2],ori.var-roll[rad^2],ori.var-range[m^2]
312222220,-1300.247,2396.296,3.356,0.0193,0.0170,0.0181,0.002,0.0000,2.9357,-0.0184,0.1040,7,49.2274360,16.5749841,328.522,9,-0.002,14,9,3,0.000,0.00454,0.00001,0.00001,0.0000
312222240,-1300.247,2396.296,3.356,0.0193,0.0170,0.0181,0.001,0.0000,2.9357,-0.0184,0.1041,7,49.2274360,16.5749841,328.522,9,-0.001,14,9,3,0.000,0.00455,0.00001,0.00001,0.0000
312222260,-1300.247,2396.296,3.356,0.0193,0.0170,0.0181,0.002,0.0000,2.9357,-0.0184,0.1040,7,49.2274360,16.5749841,328.522,9,-0.001,14,9,3,0.000,0.00455,0.00001,0.00001,0.0000
312222280,-1300.247,2396.296,3.356,0.0193,0.0170,0.0181,0.001,0.0000,2.9357,-0.0184,0.1039,7,49.2274360,16.5749841,328.522,9,-0.001,14,9,3,0.000,0.00455,0.00001,0.00001,0.0000
312222300,-1300.247,2396.296,3.356,0.0193,0.0170,0.0181,0.001,0.0000,2.9357,-0.0184,0.1038,7,49.2274360,16.5749841,328.522,9,-0.001,14,9,3,0.000,0.00455,0.00001,0.00001,0.0000
312222320,-1300.247,2396.296,3.356,0.0193,0.0170,0.0181,0.002,0.0000,2.9357,-0.0184,0.1039,7,49.2274360,16.5749841,328.523,9,-0.001,14,9,3,0.000,0.00455,0.00001,0.00001,0.0000
312222340,-1300.247,2396.296,3.357,0.0193,0.0170,0.0181,0.002,0.0000,2.9357,-0.0184,0.1040,7,49.2274360,16.5749841,328.523,9,-0.001,14,9,3,0.000,0.00455,0.00001,0.00001,0.0000
312222360,-1300.247,2396.297,3.357,0.0193,0.0170,0.0181,0.002,0.0000,2.9357,-0.0184,0.1041,7,49.2274360,16.5749841,328.523,9,-0.001,14,9,3,0.000,0.00455,0.00001,0.00001,0.0000
312222380,-1300.247,2396.297,3.357,0.0193,0.0170,0.0181,0.001,0.0000,2.9357,-0.0184,0.1040,7,49.2274360,16.5749841,328.523,9,-0.001,14,9,3,0.000,0.00455,0.00001,0.00001,0.0000
312222400,-1300.246,2396.297,3.357,0.0193,0.0170,0.0181,0.000,0.0000,2.9356,-0.0184,0.1039,7,49.2274360,16.5749842,328.523,9,-0.001,14,9,3,0.000,0.00455,0.00001,0.00001,0.0000
312222420,-1300.246,2396.297,3.357,0.0193,0.0170,0.0181,0.001,0.0000,2.9356,-0.0184,0.1038,7,49.2274360,16.5749842,328.523,9,-0.001,14,9,3,0.000,0.00455,0.00001,0.00001,0.0000
312222440,-1300.246,2396.297,3.357,0.0193,0.0170,0.0181,0.001,0.0000,2.9357,-0.0184,0.1038,7,49.2274360,16.5749842,328.523,9,-0.001,14,9,3,0.000,0.00457,0.00001,0.00001,0.0000
312222460,-1300.246,2396.297,3.357,0.0193,0.0170,0.0181,0.001,0.0000,2.9357,-0.0184,0.1040,7,49.2274360,16.5749842,328.523,9,-0.001,14,9,3,0.000,0.00457,0.00001,0.00001,0.0000
312222480,-1300.246,2396.297,3.357,0.0193,0.0170,0.0181,0.001,0.0000,2.9357,-0.0185,0.1041,7,49.2274360,16.5749842,328.523,9,-0.001,14,9,3,0.000,0.00457,0.00001,0.00001,0.0000
312222500,-1300.246,2396.297,3.357,0.0193,0.0170,0.0181,0.001,0.0000,2.9357,-0.0185,0.1040,7,49.2274360,16.5749842,328.523,9,-0.001,14,9,3,0.000,0.00457,0.00001,0.00001,0.0000
312222520,-1300.246,2396.297,3.357,0.0193,0.0170,0.0181,0.001,0.0000,2.9357,-0.0184,0.1039,7,49.2274360,16.5749842,328.524,9,-0.001,14,9,3,0.000,0.00457,0.00001,0.00001,0.0000
312222540,-1300.246,2396.297,3.358,0.0193,0.0170,0.0181,0.001,0.0000,2.9357,-0.0184,0.1038,7,49.2274360,16.5749842,328.524,9,-0.001,14,9,3,0.000,0.00457,0.00001,0.00001,0.0000
312222560,-1300.246,2396.297,3.358,0.0193,0.0170,0.0181,0.000,0.0000,2.9357,-0.0184,0.1038,7,49.2274360,16.5749842,328.524,9,-0.001,14,9,3,0.000,0.00457,0.00001,0.00001,0.0000
312222580,-1300.246,2396.297,3.358,0.0193,0.0170,0.0181,0.001,0.0000,2.9357,-0.0184,0.1039,7,49.2274360,16.5749842,328.524,9,-0.001,14,9,3,0.000,0.00457,0.00001,0.00001,0.0000
312222600,-1300.246,2396.297,3.358,0.0193,0.0170,0.0181,0.001,0.0000,2.9357,-0.0184,0.1040,7,49.2274360,16.5749842,328.524,9,-0.001,14,9,3,0.000,0.00457,0.00001,0.00001,0.0000
312222620,-1300.245,2396.297,3.358,0.0193,0.0170,0.0181,0.000,0.0000,2.9357,-0.0183,0.1040,7,49.2274360,16.5749842,328.524,9,-0.001,14,9,3,0.000,0.00457,0.00001,0.00001,0.0000
312222640,-1300.245,2396.297,3.358,0.0193,0.0170,0.0181,0.000,0.0000,2.9358,-0.0183,0.1040,7,49.2274360,16.5749842,328.524,9,-0.001,14,9,3,0.000,0.00457,0.00001,0.00001,0.0000
312222660,-1300.245,2396.297,3.358,0.0193,0.0170,0.0181,0.000,0.0000,2.9357,-0.0183,0.1039,7,49.2274360,16.5749842,328.524,9,-0.001,14,9,3,0.000,0.00457,0.00001,0.00001,0.0000
312222680,-1300.245,2396.297,3.358,0.0194,0.0170,0.0181,0.000,0.0000,2.9357,-0.0183,0.1038,7,49.2274360,16.5749842,328.524,9,-0.001,14,9,3,0.000,0.00459,0.00001,0.00001,0.0000
312222700,-1300.245,2396.297,3.358,0.0194,0.0170,0.0181,0.001,0.0000,2.9357,-0.0183,0.1039,7,49.2274360,16.5749842,328.524,9,-0.002,14,9,3,0.000,0.00459,0.00001,0.00001,0.0000
312222720,-1300.245,2396.297,3.358,0.0194,0.0170,0.0181,0.000,0.0000,2.9357,-0.0183,0.1040,7,49.2274360,16.5749842,328.524,9,-0.001,14,9,3,0.000,0.00459,0.00001,0.00001,0.0000
312222740,-1300.245,2396.297,3.358,0.0194,0.0170,0.0181,0.000,0.0000,2.9357,-0.0183,0.1041,7,49.2274360,16.5749842,328.524,9,-0.001,14,9,3,0.000,0.00459,0.00001,0.00001,0.0000
312222760,-1300.245,2396.297,3.358,0.0194,0.0170,0.0181,0.000,0.0000,2.9357,-0.0183,0.1040,7,49.2274360,16.5749842,328.524,9,-0.001,14,9,3,0.000,0.00459,0.00001,0.00001,0.0000
312222780,-1300.245,2396.297,3.358,0.0194,0.0170,0.0181,0.000,0.0000,2.9357,-0.0183,0.1039,7,49.2274360,16.5749842,328.524,9,-0.001,14,9,3,0.000,0.00459,0.00001,0.00001,0.0000
312222800,-1300.245,2396.297,3.358,0.0194,0.0170,0.0181,0.000,0.0000,2.9357,-0.0183,0.1038,7,49.2274360,16.5749842,328.524,9,-0.001,14,9,3,0.000,0.00459,0.00001,0.00001,0.0000
312222820,-1300.245,2396.297,3.358,0.0194,0.0170,0.0181,0.000,0.0000,2.9357,-0.0183,0.1039,7,49.2274360,16.5749842,328.524,9,-0.001,14,9,3,0.000,0.00459,0.00001,0.00001,0.0000
312222840,-1300.245,2396.297,3.358,0.0194,0.0170,0.0181,0.001,0.0000,2.9357,-0.0184,0.1040,7,49.2274360,16.5749842,328.524,9,-0.001,14,9,3,0.000,0.00460,0.00001,0.00001,0.0000
312222860,-1300.245,2396.297,3.358,0.0194,0.0170,0.0181,0.000,0.0000,2.9357,-0.0184,0.1041,7,49.2274360,16.5749842,328.524,9,-0.001,14,9,3,0.000,0.00460,0.00001,0.00001,0.0000
312222880,-1300.245,2396.297,3.358,0.0194,0.0170,0.0181,0.000,0.0000,2.9357,-0.0184,0.1041,7,49.2274360,16.5749842,328.525,9,-0.001,14,9,3,0.000,0.00460,0.00001,0.00001,0.0000
312222900,-1300.245,2396.297,3.358,0.0194,0.0170,0.0181,0.000,0.0000,2.9357,-0.0184,0.1040,7,49.2274360,16.5749842,328.525,9,-0.001,14,9,3,0.000,0.00460,0.00001,0.00001,0.0000
312222920,-1300.245,2396.297,3.359,0.0194,0.0170,0.0181,0.000,0.0000,2.9356,-0.0184,0.1039,7,49.2274360,16.5749842,328.525,9,-0.001,14,9,3,0.000,0.00460,0.00001,0.00001,0.0000
312222940,-1300.245,2396.297,3.359,0.0194,0.0170,0.0181,0.000,0.0000,2.9357,-0.0184,0.1039,7,49.2274360,16.5749842,328.525,9,-0.001,14,9,3,0.000,0.00460,0.00001,0.00001,0.0000
312222960,-1300.246,2396.297,3.359,0.0194,0.0170,0.0181,0.001,0.0000,2.9357,-0.0184,0.1040,7,49.2274360,16.5749842,328.525,9,-0.001,14,9,3,0.000,0.00460,0.00001,0.00001,0.0000
312222980,-1300.246,2396.297,3.359,0.0194,0.0170,0.0181,0.001,0.0000,2.9357,-0.0184,0.1041,7,49.2274360,16.5749842,328.525,9,-0.001,14,9,3,0.000,0.00460,0.00001,0.00001,0.0000
312223000,-1300.246,2396.297,3.359,0.0194,0.0170,0.0181,0.000,0.0000,2.9357,-0.0183,0.1041,7,49.2274360,16.5749842,328.525,9,0.000,14,9,3,0.000,0.00460,0.00001,0.00001,0.0000
312223020,-1300.246,2396.297,3.359,0.0194,0.0170,0.0181,0.000,0.0000,2.9357,-0.0183,0.1040,7,49.2274360,16.5749842,328.525,9,0.000,14,9,3,0.000,0.00460,0.00001,0.00001,0.0000
312223040,-1300.246,2396.297,3.359,0.0194,0.0170,0.0181,0.001,0.0000,2.9357,-0.0183,0.1039,7,49.2274360,16.5749842,328.525,9,-0.001,14,9,3,0.000,0.00460,0.00001,0.00001,0.0000
312223060,-1300.246,2396.297,3.359,0.0194,0.0170,0.0181,0.001,0.0000,2.9357,-0.0183,0.1039,7,49.2274360,16.5749842,328.525,9,-0.001,14,9,3,0.000,0.00462,0.00001,0.00001,0.0000
312223080,-1300.246,2396.297,3.359,0.0194,0.0170,0.0181,0.001,0.0000,2.9357,-0.0183,0.1040,7,49.2274360,16.5749842,328.525,9,-0.001,14,9,3,0.000,0.00462,0.00001,0.00001,0.0000
312223100,-1300.246,2396.297,3.359,0.0194,0.0170,0.0181,0.001,0.0000,2.9357,-0.0183,0.1041,7,49.2274360,16.5749842,328.525,9,-0.001,14,9,3,0.000,0.00462,0.00001,0.00001,0.0000
312223120,-1300.246,2396.297,3.359,0.0194,0.0170,0.0181,0.001,0.0000,2.9357,-0.0183,0.1041,7,49.2274360,16.5749842,328.526,9,0.000,14,9,3,0.000,0.00462,0.00001,0.00001,0.0000
312223140,-1300.247,2396.297,3.360,0.0194,0.0170,0.0181,0.001,0.0000,2.9357,-0.0183,0.1041,7,49.2274360,16.5749842,328.526,9,0.000,14,9,3,0.000,0.00462,0.00001,0.00001,0.0000
312223160,-1300.247,2396.297,3.360,0.0194,0.0170,0.0181,0.001,0.0000,2.9357,-0.0183,0.1040,7,49.2274360,16.5749841,328.526,9,0.000,14,9,3,0.000,0.00462,0.00001,0.00001,0.0000
312223180,-1300.247,2396.297,3.360,0.0194,0.0170,0.0181,0.001,0.0000,2.9357,-0.0184,0.1040,7,49.2274360,16.5749841,328.526,9,-0.001,14,9,3,0.000,0.00462,0.00001,0.00001,0.0000
312223200,-1300.247,2396.297,3.360,0.0194,0.0170,0.0181,0.001,0.0000,2.9357,-0.0184,0.1040,7,49.2274360,16.5749841,328.526,9,-0.001,14,9,3,0.000,0.00462,0.00001,0.00001,0.0000
312223220,-1300.247,2396.297,3.360,0.0194,0.0170,0.0181,0.001,0.0000,2.9357,-0.0184,0.1041,7,49.2274360,16.5749841,328.526,9,-0.001,14,9,3,0.000,0.00462,0.00001,0.00001,0.0000
312223240,-1300.247,2396.297,3.360,0.0194,0.0170,0.0181,0.001,0.0000,2.9357,-0.0184,0.1041,7,49.2274360,16.5749841,328.526,9,0.000,14,9,3,0.000,0.00464,0.00001,0.00001,0.0000
312223260,-1300.247,2396.297,3.360,0.0194,0.0170,0.0181,0.001,0.0000,2.9357,-0.0184,0.1041,7,49.2274360,16.5749841,328.526,9,0.000,14,9,3,0.000,0.00464,0.00001,0.00001,0.0000
312223280,-1300.247,2396.297,3.360,0.0194,0.0170,0.0181,0.001,0.0000,2.9357,-0.0184,0.1040,7,49.2274360,16.5749841,328.526,9,0.000,14,9,3,0.000,0.00464,0.00001,0.00001,0.0000
312223300,-1300.247,2396.297,3.361,0.0194,0.0170,0.0181,0.001,0.0000,2.9357,-0.0184,0.1039,7,49.2274360,16.5749841,328.527,9,0.000,14,9,3,0.000,0.00464,0.00001,0.00001,0.0000
312223320,-1300.247,2396.297,3.361,0.0194,0.0170,0.0181,0.002,0.0000,2.9357,-0.0184,0.1040,7,49.2274360,16.5749841,328.527,9,0.000,14,9,3,0.000,0.00464,0.00001,0.00001,0.0000
312223340,-1300.247,2396.297,3.361,0.0194,0.0170,0.0181,0.002,0.0000,2.9356,-0.0184,0.1041,7,49.2274360,16.5749841,328.527,9,-0.001,14,9,3,0.000,0.00464,0.00001,0.00001,0.0000
312223360,-1300.247,2396.297,3.361,0.0194,0.0170,0.0181,0.002,0.0000,2.9356,-0.0184,0.1042,7,49.2274360,16.5749841,328.527,9,-0.001,14,9,3,0.000,0.00464,0.00001,0.00001,0.0000
312223380,-1300.248,2396.296,3.361,0.0194,0.0170,0.0181,0.002,0.0000,2.9357,-0.0184,0.1041,7,49.2274360,16.5749841,328.527,9,0.000,14,9,3,0.000,0.00464,0.00001,0.00001,0.0000
312223400,-1300.248,2396.296,3.361,0.0194,0.0170,0.0181,0.001,0.0000,2.9357,-0.0184,0.1040,7,49.2274360,16.5749841,328.527,9,0.000,14,9,3,0.000,0.00464,0.00001,0.00001,0.0000
312223420,-1300.248,2396.296,3.361,0.0194,0.0170,0.0181,0.001,0.0000,2.9357,-0.0184,0.1039,7,49.2274360,16.5749841,328.527,9,0.000,14,9,3,0.000,0.00464,0.00001,0.00001,0.0000
312223440,-1300.248,2396.296,3.361,0.0194,0.0170,0.0181,0.002,0.0000,2.9357,-0.0183,0.1040,7,49.2274360,16.5749841,328.527,9,0.000,14,9,3,0.000,0.00465,0.00001,0.00001,0.0000
312223460,-1300.248,2396.296,3.361,0.0194,0.0170,0.0181,0.002,0.0000,2.9357,-0.0183,0.1041,7,49.2274360,16.5749841,328.528,9,0.000,14,9,3,0.000,0.00465,0.00001,0.00001,0.0000
312223480,-1300.248,2396.296,3.362,0.0194,0.0170,0.0181,0.002,0.0000,2.9357,-0.0183,0.1042,7,49.2274360,16.5749841,328.528,9,0.000,14,9,3,0.000,0.00465,0.00001,0.00001,0.0000
312223500,-1300.248,2396.296,3.362,0.0194,0.0170,0.0181,0.001,0.0000,2.9357,-0.0183,0.1042,7,49.2274360,16.5749841,328.528,9,0.000,14,9,3,0.000,0.00465,0.00001,0.00001,0.0000
312223520,-1300.248,2396.296,3.362,0.0194,0.0170,0.0181,0.001,0.0000,2.9357,-0.0183,0.1041,7,49.2274360,16.5749841,328.528,9,0.000,14,9,3,0.000,0.00465,0.00001,0.00001,0.0000
312223540,-1300.248,2396.296,3.362,0.0194,0.0170,0.0181,0.002,0.0000,2.9357,-0.0183,0.1040,7,49.2274360,16.5749841,328.528,9,0.000,14,9,3,0.000,0.00465,0.00001,0.00001,0.0000
312223560,-1300.248,2396.296,3.362,0.0194,0.0170,0.0181,0.002,0.0000,2.9357,-0.0183,0.1040,7,49.2274360,16.5749841,328.528,9,0.000,14,9,3,0.000,0.00465,0.00001,0.00001,0.0000
312223580,-1300.248,2396.296,3.362,0.0194,0.0170,0.0181,0.001,0.0000,2.9356,-0.0183,0.1041,7,49.2274360,16.5749841,328.528,9,-0.001,14,9,3,0.000,0.00465,0.00001,0.00001,0.0000
312223600,-1300.248,2396.296,3.362,0.0194,0.0170,0.0181,0.002,0.0000,2.9356,-0.0183,0.1042,7,49.2274360,16.5749841,328.528,9,-0.001,14,9,3,0.000,0.00465,0.00001,0.00001,0.0000
312223620,-1300.248,2396.296,3.362,0.0194,0.0170,0.0181,0.001,0.0000,2.9356,-0.0183,0.1042,7,49.2274360,16.5749841,328.528,9,0.000,14,9,3,0.000,0.00465,0.00001,0.00001,0.0000
312223640,-1300.248,2396.296,3.362,0.0194,0.0170,0.0181,0.001,0.0000,2.9356,-0.0183,0.1041,7,49.2274360,16.5749841,328.528,9,0.000,14,9,3,0.000,0.00465,0.00001,0.00001,0.0000
312223660,-1300.248,2396.296,3.362,0.0194,0.0170,0.0181,0.001,0.0000,2.9356,-0.0183,0.1040,7,49.2274360,16.5749841,328.529,9,0.000,14,9,3,0.000,0.00465,0.00001,0.00001,0.0000
312223680,-1300.248,2396.296,3.363,0.0194,0.0170,0.0181,0.002,0.0000,2.9357,-0.0183,0.1040,7,49.2274360,16.5749841,328.529,9,0.000,14,9,3,0.000,0.00467,0.00001,0.00001,0.0000
312223700,-1300.248,2396.296,3.363,0.0194,0.0170,0.0181,0.002,0.0000,2.9357,-0.0183,0.1041,7,49.2274360,16.5749841,328.529,9,-0.001,14,9,3,0.000,0.00467,0.00001,0.00001,0.0000
312223720,-1300.247,2396.296,3.363,0.0194,0.0170,0.0181,0.001,0.0000,2.9356,-0.0183,0.1042,7,49.2274360,16.5749841,328.529,9,0.000,14,9,3,0.000,0.00467,0.00001,0.00001,0.0000
312223740,-1300.247,2396.296,3.363,0.0194,0.0170,0.0181,0.001,0.0000,2.9356,-0.0184,0.1042,7,49.2274360,16.5749841,328.529,9,0.000,14,9,3,0.000,0.00467,0.00001,0.00001,0.0000
312223760,-1300.247,2396.296,3.363,0.0194,0.0170,0.0181,0.001,0.0000,2.9356,-0.0184,0.1041,7,49.2274360,16.5749841,328.529,9,0.000,14,9,3,0.000,0.00467,0.00001,0.00001,0.0000
312223780,-1300.247,2396.296,3.363,0.0194,0.0170,0.0181,0.001,0.0000,2.9356,-0.0184,0.1040,7,49.2274360,16.5749841,328.529,9,0.000,14,9,3,0.000,0.00467,0.00001,0.00001,0.0000
312223800,-1300.247,2396.296,3.363,0.0194,0.0170,0.0181,0.001,0.0000,2.9356,-0.0184,0.1040,7,49.2274360,16.5749841,328.529,9,0.000,14,9,3,0.000,0.00467,0.00001,0.00001,0.0000
312223820,-1300.247,2396.296,3.363,0.0194,0.0170,0.0181,0.001,0.0000,2.9356,-0.0184,0.1040,7,49.2274360,16.5749841,328.529,9,0.000,14,9,3,0.000,0.00467,0.00001,0.00001,0.0000
312223840,-1300.247,2396.296,3.363,0.0194,0.0170,0.0181,0.002,0.0000,2.9356,-0.0184,0.1041,7,49.2274360,16.5749841,328.529,9,0.000,14,9,3,0.000,0.00469,0.00001,0.00001,0.0000
312223860,-1300.247,2396.296,3.363,0.0194,0.0170,0.0181,0.001,0.0000,2.9356,-0.0183,0.1042,7,49.2274360,16.5749841,328.529,9,0.000,14,9,3,0.000,0.00469,0.00001,0.00001,0.0000
312223880,-1300.247,2396.296,3.363,0.0194,0.0170,0.0181,0.002,0.0000,2.9356,-0.0183,0.1042,7,49.2274360,16.5749841,328.530,9,0.000,14,9,3,0.000,0.00469,0.00001,0.00001,0.0000
312223900,-1300.248,2396.296,3.364,0.0194,0.0170,0.0181,0.002,0.0000,2.9356,-0.0183,0.1041,7,49.2274360,16.5749841,328.530,9,0.000,14,9,3,0.000,0.00469,0.00001,0.00001,0.0000
312223920,-1300.248,2396.296,3.364,0.0194,0.0170,0.0181,0.002,0.0000,2.9357,-0.0183,0.1040,7,49.2274360,16.5749841,328.530,9,0.000,14,9,3,0.000,0.00469,0.00001,0.00001,0.0000
312223940,-1300.248,2396.296,3.364,0.0194,0.0170,0.0181,0.001,0.0000,2.9357,-0.0183,0.1040,7,49.2274360,16.5749841,328.530,9,0.000,14,9,3,0.000,0.00469,0.00001,0.00001,0.0000
312223960,-1300.248,2396.296,3.364,0.0194,0.0170,0.0181,0.002,0.0000,2.9356,-0.0183,0.1041,7,49.2274360,16.5749841,328.530,9,0.000,14,9,3,0.000,0.00469,0.00001,0.00001,0.0000
312223980,-1300.248,2396.296,3.364,0.0194,0.0170,0.0181,0.002,0.0000,2.9357,-0.0183,0.1042,7,49.2274360,16.5749841,328.530,9,-0.001,14,9,3,0.000,0.00469,0.00001,0.00001,0.0000
312224000,-1300.248,2396.296,3.364,0.0194,0.0170,0.0181,0.001,0.0000,2.9356,-0.0183,0.1042,7,49.2274360,16.5749841,328.530,9,-0.001,14,9,3,0.000,0.00469,0.00001,0.00001,0.0000
312224020,-1300.248,2396.296,3.364,0.0194,0.0170,0.0181,0.001,0.0000,2.9356,-0.0183,0.1041,7,49.2274360,16.5749841,328.530,9,0.000,14,9,3,0.000,0.00469,0.00001,0.00001,0.0000
312224040,-1300.248,2396.296,3.363,0.0194,0.0170,0.0181,0.001,0.0000,2.9357,-0.0183,0.1040,7,49.2274360,16.5749841,328.529,9,0.000,14,9,3,0.000,0.00469,0.00001,0.00001,0.0000
312224060,-1300.247,2396.296,3.363,0.0194,0.0170,0.0181,0.001,0.0000,2.9356,-0.0183,0.1040,7,49.2274360,16.5749841,328.529,9,-0.001,14,9,3,0.000,0.00470,0.00001,0.00001,0.0000
312224080,-1300.247,2396.296,3.363,0.0194,0.0170,0.0181,0.002,0.0000,2.9357,-0.0183,0.1041,7,49.2274360,16.5749841,328.529,9,-0.001,14,9,3,0.000,0.00470,0.00001,0.00001,0.0000
312224100,-1300.247,2396.297,3.363,0.0194,0.0170,0.0181,0.001,0.0000,2.9357,-0.0183,0.1042,7,49.2274360,16.5749841,328.529,9,-0.001,14,9,3,0.000,0.00470,0.00001,0.00001,0.0000
312224120,-1300.247,2396.297,3.362,0.0194,0.0170,0.0181,0.001,0.0000,2.9357,-0.0183,0.1042,7,49.2274360,16.5749841,328.529,9,0.000,14,9,3,0.000,0.00470,0.00001,0.00001,0.0000
312224140,-1300.247,2396.297,3.362,0.0194,0.0170,0.0181,0.001,0.0000,2.9357,-0.0183,0.1041,7,49.2274360,16.5749841,328.528,9,0.000,14,9,3,0.000,0.00470,0.00001,0.00001,0.0000
312224160,-1300.247,2396.297,3.362,0.0194,0.0170,0.0181,0.001,0.0000,2.9356,-0.0183,0.1040,7,49.2274360,16.5749841,328.528,9,0.000,14,9,3,0.000,0.00470,0.00001,0.00001,0.0000
312224180,-1300.247,2396.297,3.362,0.0194,0.0170,0.0181,0.001,0.0000,2.9356,-0.0183,0.1040,7,49.2274360,16.5749841,328.528,9,-0.001,14,9,3,0.000,0.00470,0.00001,0.00001,0.0000
312224200,-1300.247,2396.297,3.362,0.0194,0.0170,0.0181,0.001,0.0000,2.9356,-0.0184,0.1041,7,49.2274360,16.5749841,328.528,9,-0.001,14,9,3,0.000,0.00470,0.00001,0.00001,0.0000
312224220,-1300.247,2396.297,3.362,0.0194,0.0170,0.0181,0.001,0.0000,2.9356,-0.0183,0.1042,7,49.2274360,16.5749841,328.528,9,-0.001,14,9,3,0.000,0.00470,0.00001,0.00001,0.0000
312224240,-1300.247,2396.297,3.362,0.0194,0.0170,0.0181,0.001,0.0000,2.9356,-0.0183,0.1042,7,49.2274360,16.5749841,328.528,9,0.000,14,9,3,0.000,0.00472,0.00001,0.00001,0.0000
312224260,-1300.247,2396.297,3.361,0.0194,0.0170,0.0181,0.001,0.0000,2.9356,-0.0183,0.1041,7,49.2274360,16.5749841,328.528,9,0.000,14,9,3,0.000,0.00472,0.00001,0.00001,0.0000
312224280,-1300.247,2396.297,3.361,0.0194,0.0170,0.0181,0.001,0.0000,2.9356,-0.0183,0.1040,7,49.2274360,16.5749841,328.528,9,0.000,14,9,3,0.000,0.00472,0.00001,0.00001,0.0000
312224300,-1300.247,2396.297,3.361,0.0194,0.0170,0.0181,0.001,0.0000,2.9356,-0.0183,0.1040,7,49.2274360,16.5749841,328.527,9,-0.001,14,9,3,0.000,0.00472,0.00001,0.00001,0.0000
312224320,-1300.247,2396.297,3.361,0.0194,0.0170,0.0181,0.001,0.0000,2.9356,-0.0183,0.1041,7,49.2274360,16.5749841,328.527,9,-0.001,14,9,3,0.000,0.00472,0.00001,0.00001,0.0000
312224340,-1300.247,2396.297,3.361,0.0194,0.0170,0.0181,0.001,0.0000,2.9356,-0.0183,0.1042,7,49.2274360,16.5749841,328.527,9,-0.001,14,9,3,0.000,0.00472,0.00001,0.00001,0.0000
312224360,-1300.247,2396.297,3.361,0.0194,0.0170,0.0181,0.000,0.0000,2.9356,-0.0183,0.1042,7,49.2274360,16.5749841,328.527,9,-0.001,14,9,3,0.000,0.00472,0.00001,0.00001,0.0000
312224380,-1300.247,2396.297,3.361,0.0194,0.0170,0.0181,0.000,0.0000,2.9356,-0.0183,0.1041,7,49.2274360,16.5749841,328.527,9,-0.001,14,9,3,0.000,0.00472,0.00001,0.00001,0.0000
312224400,-1300.247,2396.297,3.361,0.0194,0.0170,0.0181,0.000,0.0000,2.9356,-0.0183,0.1040,7,49.2274360,16.5749841,328.527,9,-0.001,14,9,3,0.000,0.00472,0.00001,0.00001,0.0000
312224420,-1300.247,2396.297,3.361,0.0194,0.0170,0.0181,0.001,0.0000,2.9356,-0.0183,0.1040,7,49.2274360,16.5749841,328.527,9,-0.001,14,9,3,0.000,0.00472,0.00001,0.00001,0.0000
312224440,-1300.247,2396.296,3.361,0.0194,0.0170,0.0181,0.000,0.0000,2.9356,-0.0183,0.1040,7,49.2274360,16.5749842,328.527,9,-0.001,14,9,3,0.000,0.00474,0.00001,0.00001,0.0000
312224460,-1300.246,2396.296,3.361,0.0194,0.0170,0.0181,0.001,0.0000,2.9356,-0.0183,0.1041,7,49.2274360,16.5749842,328.527,9,-0.002,14,9,3,0.000,0.00474,0.00001,0.00001,0.0000
312224480,-1300.246,2396.296,3.361,0.0194,0.0170,0.0181,0.000,0.0000,2.9356,-0.0183,0.1042,7,49.2274360,16.5749842,328.527,9,-0.001,14,9,3,0.000,0.00474,0.00001,0.00001,0.0000
312224500,-1300.246,2396.296,3.361,0.0194,0.0170,0.0181,0.000,0.0000,2.9356,-0.0183,0.1042,7,49.2274360,16.5749842,328.527,9,-0.001,14,9,3,0.000,0.00474,0.00001,0.00001,0.0000
312224520,-1300.246,2396.296,3.361,0.0194,0.0170,0.0181,0.000,0.0000,2.9356,-0.0183,0.1041,7,49.2274360,16.5749842,328.527,9,-0.001,14,9,3,0.000,0.00474,0.00001,0.00001,0.0000
312224540,-1300.246,2396.296,3.361,0.0194,0.0170,0.0181,0.000,0.0000,2.9356,-0.0183,0.1040,7,49.2274360,16.5749842,328.527,9,-0.001,14,9,3,0.000,0.00474,0.00001,0.00001,0.0000
312224560,-1300.246,2396.296,3.361,0.0194,0.0170,0.0181,0.001,0.0000,2.9356,-0.0183,0.1040,7,49.2274360,16.5749842,328.527,9,-0.001,14,9,3,0.000,0.00474,0.00001,0.00001,0.0000
312224580,-1300.246,2396.296,3.361,0.0194,0.0170,0.0181,0.000,0.0000,2.9356,-0.0183,0.1041,7,49.2274360,16.5749842,328.527,9,-0.002,14,9,3,0.000,0.00474,0.00001,0.00001,0.0000
312224600,-1300.246,2396.296,3.361,0.0194,0.0170,0.0181,0.000,0.0000,2.9356,-0.0183,0.1041,7,49.2274360,16.5749842,328.527,9,-0.001,14,9,3,0.000,0.00474,0.00001,0.00001,0.0000
