time.ofweek-gps[ms],pos.enu-e[m],pos.enu-n[m],pos.enu-u[m],pos.rmse-e[m],pos.rmse-n[m],pos.rmse-u[m],spd.horiz[m/s],spd.course[deg],ori.yaw[rad],ori.pitch[rad],ori.roll[rad],pos.flags2[-],pos.latitude[deg],pos.longitude[deg],pos.height[m],pos.svs-used[-],spd.vert[m/s],ori.flags[-],ori.svs-used[-],ori.mode[-],ori.range[m],ori.var-yaw[rad^2],ori.var-pitch[rad^2],ori.var-roll[rad^2],ori.var-range[m^2]
312293440,NaN,NaN,NaN,0.0077,0.0181,0.0248,1.800,5.8420,2.3412,-0.1313,0.0000,7,49.2275532,16.5747671,329.794,9,0.458,22,9,3,0.988,0.00005,0.00014,0.00000,0.0000
312293460,NaN,NaN,NaN,0.0077,0.0181,0.0248,1.349,5.8028,2.3392,-0.1246,0.0000,7,49.2275534,16.5747670,329.802,9,0.285,22,9,3,0.988,0.00006,0.00016,0.00000,0.0000
312293480,NaN,NaN,NaN,0.0077,0.0181,0.0248,1.441,5.8191,2.3363,-0.1191,0.0000,7,49.2275537,16.5747668,329.809,9,0.311,22,9,3,0.986,0.00007,0.00019,0.00000,0.0000
312293500,NaN,NaN,NaN,0.0077,0.0181,0.0248,1.504,5.8693,2.3368,-0.1090,0.0000,7,49.2275540,16.5747667,329.824,9,0.231,22,9,3,0.987,0.00009,0.00023,0.00000,0.0001
312293520,NaN,NaN,NaN,0.0077,0.0181,0.0248,1.917,5.9775,2.3329,-0.1032,0.0000,7,49.2275542,16.5747665,329.835,9,0.815,22,9,3,0.984,0.00008,0.00022,0.00000,0.0001
312293540,NaN,NaN,NaN,0.0075,0.0179,0.0243,1.845,5.9830,2.3322,-0.0940,0.0000,7,49.2275546,16.5747663,329.850,9,0.889,22,9,3,0.984,0.00007,0.00020,0.00000,0.0000
312293560,NaN,NaN,NaN,0.0075,0.0179,0.0243,1.709,5.9776,2.3286,-0.0824,0.0000,7,49.2275549,16.5747661,329.861,9,0.934,22,9,3,0.981,0.00008,0.00020,0.00000,0.0000
312293580,NaN,NaN,NaN,0.0075,0.0179,0.0243,1.614,5.8764,2.3276,-0.0736,0.0000,7,49.2275551,16.5747660,329.868,9,0.736,22,9,3,0.982,0.00008,0.00021,0.00000,0.0001
312293600,NaN,NaN,NaN,0.0075,0.0179,0.0243,1.501,5.8657,2.3262,-0.0748,0.0000,7,49.2275554,16.5747658,329.876,9,0.131,22,9,3,0.985,0.00006,0.00015,0.00000,0.0000
312293620,NaN,NaN,NaN,0.0075,0.0179,0.0243,1.396,5.6639,2.3260,-0.0757,0.0000,7,49.2275556,16.5747656,329.880,9,-0.263,22,9,3,0.989,0.00005,0.00014,0.00000,0.0000
312293640,NaN,NaN,NaN,0.0075,0.0179,0.0243,1.412,5.7408,2.3224,-0.0734,0.0000,7,49.2275558,16.5747653,329.880,9,-0.046,22,9,3,0.991,0.00005,0.00014,0.00000,0.0000
312293660,NaN,NaN,NaN,0.0075,0.0179,0.0243,1.352,5.5602,2.3272,-0.0756,0.0000,7,49.2275560,16.5747651,329.875,9,-0.414,22,9,3,0.992,0.00005,0.00014,0.00000,0.0000
312293680,NaN,NaN,NaN,0.0075,0.0179,0.0243,1.684,5.7470,2.3278,-0.0775,0.0000,7,49.2275563,16.5747649,329.869,9,0.045,22,9,3,0.991,0.00005,0.00014,0.00000,0.0000
312293700,NaN,NaN,NaN,0.0075,0.0179,0.0243,1.535,5.8252,2.3197,-0.0714,0.0000,7,49.2275565,16.5747647,329.874,9,0.051,22,9,3,0.989,0.00005,0.00014,0.00000,0.0000
312293720,NaN,NaN,NaN,0.0075,0.0179,0.0243,1.575,5.7576,2.3190,-0.0734,0.0000,7,49.2275568,16.5747644,329.868,9,-0.136,22,9,3,0.988,0.00006,0.00016,0.00000,0.0000
312293740,NaN,NaN,NaN,0.0075,0.0179,0.0243,1.951,5.7584,2.3148,-0.0738,0.0000,7,49.2275571,16.5747642,329.864,9,-0.100,22,9,3,0.981,0.00006,0.00015,0.00000,0.0000
312293760,NaN,NaN,NaN,0.0075,0.0179,0.0243,1.615,5.6040,2.3183,-0.0848,0.0000,7,49.2275574,16.5747640,329.852,9,-0.692,22,9,3,0.979,0.00007,0.00018,0.00000,0.0000
312293780,NaN,NaN,NaN,0.0075,0.0179,0.0243,1.573,5.7484,2.3203,-0.0954,0.0000,7,49.2275576,16.5747638,329.837,9,-0.464,22,9,3,0.985,0.00006,0.00017,0.00000,0.0000
312293800,NaN,NaN,NaN,0.0075,0.0179,0.0243,1.581,5.8172,2.3182,-0.1043,0.0000,7,49.2275579,16.5747636,329.825,9,0.208,22,9,3,0.984,0.00008,0.00020,0.00000,0.0001
312293820,NaN,NaN,NaN,0.0075,0.0179,0.0243,1.708,5.8540,2.3145,-0.1043,0.0000,7,49.2275581,16.5747633,329.817,9,-0.261,22,9,3,0.983,0.00006,0.00016,0.00000,0.0000
312293840,NaN,NaN,NaN,0.0075,0.0179,0.0243,1.812,5.8059,2.3163,-0.0998,0.0000,7,49.2275584,16.5747631,329.823,9,0.468,22,9,3,0.980,0.00006,0.00016,0.00000,0.0000
312293860,NaN,NaN,NaN,0.0075,0.0179,0.0243,1.636,5.9478,2.3145,-0.1053,0.0000,7,49.2275586,16.5747629,329.823,9,-0.053,22,9,3,0.985,0.00005,0.00014,0.00000,0.0000
312293880,NaN,NaN,NaN,0.0075,0.0179,0.0243,1.489,5.7197,2.3134,-0.1085,0.0000,7,49.2275589,16.5747627,329.815,9,-0.262,22,9,3,0.984,0.00007,0.00019,0.00000,0.0000
312293900,NaN,NaN,NaN,0.0075,0.0179,0.0243,1.561,5.7668,2.3120,-0.1110,0.0000,7,49.2275591,16.5747625,329.815,9,0.082,22,9,3,0.983,0.00006,0.00015,0.00000,0.0000
312293920,NaN,NaN,NaN,0.0075,0.0179,0.0243,1.544,5.6849,2.3102,-0.1125,0.0000,7,49.2275593,16.5747622,329.808,9,-0.078,22,9,3,0.984,0.00007,0.00018,0.00000,0.0000
312293940,NaN,NaN,NaN,0.0075,0.0179,0.0243,1.574,5.7032,2.3099,-0.1148,0.0000,7,49.2275596,16.5747620,329.811,9,-0.236,22,9,3,0.983,0.00006,0.00015,0.00000,0.0000
312293960,NaN,NaN,NaN,0.0075,0.0179,0.0243,1.448,5.6975,2.3092,-0.1115,0.0000,7,49.2275598,16.5747618,329.815,9,-0.111,22,9,3,0.982,0.00006,0.00015,0.00000,0.0000
312293980,NaN,NaN,NaN,0.0075,0.0179,0.0243,1.411,5.7695,2.3127,-0.1149,0.0000,7,49.2275600,16.5747616,329.815,9,0.078,22,9,3,0.986,0.00006,0.00016,0.00000,0.0000
312294000,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.590,5.7390,2.3173,-0.1173,0.0000,7,49.2275603,16.5747614,329.819,9,-0.015,22,9,3,0.991,0.00007,0.00018,0.00000,0.0000
312294020,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.688,5.7962,2.3169,-0.1123,0.0000,7,49.2275605,16.5747612,329.829,9,0.433,22,9,3,0.989,0.00007,0.00018,0.00000,0.0000
312294040,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.385,5.7816,2.3217,-0.1121,0.0000,7,49.2275608,16.5747610,329.836,9,0.297,22,9,3,0.991,0.00007,0.00018,0.00000,0.0000
312294060,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.508,5.7919,2.3232,-0.1081,0.0000,7,49.2275610,16.5747608,329.838,9,0.026,22,9,3,0.990,0.00007,0.00018,0.00000,0.0000
312294080,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.761,5.9473,2.3217,-0.0983,0.0000,7,49.2275613,16.5747606,329.851,9,0.971,22,9,3,0.988,0.00007,0.00018,0.00000,0.0000
312294100,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.629,5.7865,2.3172,-0.0916,0.0000,7,49.2275616,16.5747604,329.860,9,0.253,22,9,3,0.981,0.00007,0.00018,0.00000,0.0000
312294120,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.685,5.8622,2.3162,-0.0841,0.0000,7,49.2275618,16.5747602,329.872,9,0.709,22,9,3,0.980,0.00007,0.00018,0.00000,0.0000
312294140,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.540,5.7927,2.3142,-0.0831,0.0000,7,49.2275621,16.5747600,329.873,9,0.019,22,9,3,0.980,0.00007,0.00018,0.00000,0.0000
312294160,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.261,5.6193,2.3151,-0.0789,0.0000,7,49.2275623,16.5747598,329.871,9,-0.240,22,9,3,0.983,0.00007,0.00018,0.00000,0.0000
312294180,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.451,5.7829,2.3150,-0.0822,0.0000,7,49.2275625,16.5747596,329.868,9,-0.230,22,9,3,0.985,0.00005,0.00014,0.00000,0.0000
312294200,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.607,5.7787,2.3139,-0.0888,0.0000,7,49.2275627,16.5747594,329.858,9,0.191,22,9,3,0.988,0.00005,0.00014,0.00000,0.0000
312294220,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.630,5.8897,2.3082,-0.0868,0.0000,7,49.2275630,16.5747592,329.853,9,-0.160,22,9,3,0.986,0.00005,0.00014,0.00000,0.0000
312294240,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.401,5.7550,2.3072,-0.0821,0.0000,7,49.2275633,16.5747591,329.850,9,-0.284,22,9,3,0.987,0.00005,0.00014,0.00000,0.0000
312294260,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.746,5.7614,2.3082,-0.0879,0.0000,7,49.2275635,16.5747588,329.843,9,-0.337,22,9,3,0.986,0.00005,0.00014,0.00000,0.0000
312294280,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.605,5.7100,2.3113,-0.0901,0.0000,7,49.2275638,16.5747586,329.828,9,-0.163,22,9,3,0.984,0.00005,0.00015,0.00000,0.0000
312294300,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.615,5.7796,2.3115,-0.0988,0.0000,7,49.2275641,16.5747584,329.818,9,-0.101,22,9,3,0.986,0.00005,0.00014,0.00000,0.0000
312294320,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.633,5.8490,2.3076,-0.1033,0.0000,7,49.2275643,16.5747582,329.813,9,-0.245,22,9,3,0.984,0.00005,0.00015,0.00000,0.0000
312294340,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.923,5.9486,2.3055,-0.1099,0.0000,7,49.2275646,16.5747580,329.811,9,-0.053,22,9,3,0.984,0.00006,0.00016,0.00000,0.0000
312294360,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.621,5.8481,2.2995,-0.1072,0.0000,7,49.2275649,16.5747578,329.810,9,-0.319,22,9,3,0.984,0.00006,0.00015,0.00000,0.0000
312294380,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.584,5.8929,2.2943,-0.1033,0.0000,7,49.2275651,16.5747577,329.814,9,-0.010,22,9,3,0.984,0.00006,0.00014,0.00000,0.0000
312294400,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.613,5.8129,2.2904,-0.1041,0.0000,7,49.2275654,16.5747575,329.820,9,-0.008,22,9,3,0.987,0.00006,0.00014,0.00000,0.0000
312294420,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.695,5.8907,2.2848,-0.1008,0.0000,7,49.2275657,16.5747574,329.816,9,0.088,22,9,3,0.987,0.00006,0.00014,0.00000,0.0000
312294440,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.565,5.9195,2.2823,-0.0983,0.0000,7,49.2275659,16.5747572,329.824,9,0.444,22,9,3,0.989,0.00006,0.00014,0.00000,0.0000
312294460,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.620,6.0054,2.2732,-0.0953,0.0000,7,49.2275662,16.5747571,329.831,9,0.244,22,9,3,0.986,0.00006,0.00015,0.00000,0.0000
312294480,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.468,5.8602,2.2699,-0.0907,0.0000,7,49.2275665,16.5747569,329.831,9,0.098,22,9,3,0.986,0.00007,0.00019,0.00000,0.0000
312294500,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.594,5.8570,2.2676,-0.0862,0.0000,7,49.2275667,16.5747568,329.850,9,0.196,22,9,3,0.988,0.00007,0.00018,0.00000,0.0000
312294520,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.680,5.9208,2.2637,-0.0902,0.0000,7,49.2275670,16.5747566,329.851,9,0.248,22,9,3,0.987,0.00006,0.00016,0.00000,0.0000
312294540,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.843,5.9263,2.2636,-0.0861,0.0000,7,49.2275673,16.5747564,329.858,9,0.949,22,9,3,0.988,0.00006,0.00015,0.00000,0.0000
312294560,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.725,5.9242,2.2562,-0.0726,0.0000,7,49.2275675,16.5747562,329.863,9,0.719,22,9,3,0.985,0.00006,0.00014,0.00000,0.0000
312294580,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.823,5.9317,2.2515,-0.0729,0.0000,7,49.2275678,16.5747560,329.867,9,0.439,22,9,3,0.983,0.00006,0.00014,0.00000,0.0000
312294600,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.602,5.8849,2.2473,-0.0694,0.0000,7,49.2275681,16.5747558,329.869,9,0.073,22,9,3,0.982,0.00006,0.00014,0.00000,0.0000
312294620,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.563,5.9197,2.2428,-0.0636,0.0000,7,49.2275684,16.5747557,329.888,9,0.309,22,9,3,0.984,0.00007,0.00017,0.00000,0.0000
312294640,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.411,5.8352,2.2388,-0.0673,0.0000,7,49.2275686,16.5747555,329.878,9,-0.334,22,9,3,0.986,0.00006,0.00016,0.00000,0.0000
312294660,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.653,5.7309,2.2374,-0.0754,0.0000,7,49.2275689,16.5747553,329.873,9,-0.310,22,9,3,0.981,0.00007,0.00017,0.00000,0.0000
312294680,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.393,5.7991,2.2370,-0.0755,0.0000,7,49.2275691,16.5747551,329.870,9,-0.124,22,9,3,0.984,0.00006,0.00014,0.00000,0.0000
312294700,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.539,5.8592,2.2402,-0.0847,0.0000,7,49.2275694,16.5747549,329.862,9,-0.090,22,9,3,0.989,0.00006,0.00014,0.00000,0.0000
312294720,NaN,NaN,NaN,0.0077,0.0182,0.0250,1.493,5.7632,2.2320,-0.0929,0.0000,7,49.2275696,16.5747547,329.852,9,-0.886,22,9,3,0.986,0.00006,0.00014,0.00000,0.0000
312294740,NaN,NaN,NaN,0.0075,0.0181,0.0245,1.772,5.8577,2.2222,-0.0998,0.0000,7,49.2275699,16.5747545,329.849,9,-0.847,22,9,3,0.984,0.00006,0.00014,0.00000,0.0000
312294760,NaN,NaN,NaN,0.0075,0.0181,0.0245,1.643,5.8666,2.2177,-0.1015,0.0000,7,49.2275701,16.5747543,329.843,9,-0.346,22,9,3,0.986,0.00006,0.00014,0.00000,0.0000
312294780,NaN,NaN,NaN,0.0075,0.0181,0.0245,1.673,5.8419,2.2142,-0.1051,0.0000,7,49.2275704,16.5747541,329.842,9,-0.080,22,9,3,0.985,0.00007,0.00016,0.00000,0.0000
312294800,NaN,NaN,NaN,0.0075,0.0181,0.0245,1.559,5.8828,2.2149,-0.1158,0.0000,7,49.2275706,16.5747539,329.830,9,0.047,22,9,3,0.987,0.00006,0.00014,0.00000,0.0000
312294820,NaN,NaN,NaN,0.0075,0.0181,0.0245,1.728,5.8516,2.2109,-0.1187,0.0000,7,49.2275709,16.5747537,329.821,9,-0.428,22,9,3,0.991,0.00006,0.00015,0.00000,0.0000
312294840,NaN,NaN,NaN,0.0075,0.0181,0.0245,1.638,5.8311,2.2096,-0.1228,0.0000,7,49.2275711,16.5747535,329.816,9,-0.071,22,9,3,0.990,0.00007,0.00016,0.00000,0.0000
312294860,NaN,NaN,NaN,0.0075,0.0181,0.0245,1.669,5.9080,2.2052,-0.1213,0.0000,7,49.2275714,16.5747533,329.814,9,0.164,22,9,3,0.987,0.00007,0.00017,0.00000,0.0000
312294880,NaN,NaN,NaN,0.0075,0.0181,0.0245,1.524,5.8302,2.2049,-0.1207,0.0000,7,49.2275717,16.5747531,329.812,9,-0.021,22,9,3,0.989,0.00008,0.00020,0.00000,0.0000
312294900,NaN,NaN,NaN,0.0075,0.0181,0.0245,1.543,5.8647,2.2050,-0.1211,0.0000,7,49.2275719,16.5747529,329.812,9,-0.005,22,9,3,0.989,0.00007,0.00018,0.00000,0.0000
312294920,NaN,NaN,NaN,0.0075,0.0181,0.0245,1.474,5.7456,2.2084,-0.1219,0.0000,7,49.2275721,16.5747527,329.815,9,0.170,22,9,3,0.988,0.00008,0.00019,0.00000,0.0000
312294940,NaN,NaN,NaN,0.0075,0.0181,0.0245,1.447,5.5755,2.2151,-0.1240,0.0000,7,49.2275724,16.5747525,329.815,9,-0.151,22,9,3,0.991,0.00006,0.00016,0.00000,0.0000
312294960,NaN,NaN,NaN,0.0075,0.0181,0.0245,1.289,5.5525,2.2215,-0.1240,0.0000,7,49.2275725,16.5747522,329.816,9,-0.186,22,9,3,0.994,0.00007,0.00017,0.00000,0.0000
312294980,NaN,NaN,NaN,0.0075,0.0181,0.0245,1.584,5.7557,2.2239,-0.1300,0.0000,7,49.2275728,16.5747520,329.825,9,0.305,22,9,3,0.992,0.00006,0.00015,0.00000,0.0000
312295000,NaN,NaN,NaN,0.0078,0.0184,0.0251,1.541,5.8127,2.2234,-0.1266,0.0000,7,49.2275730,16.5747518,329.833,9,-0.123,22,9,3,0.985,0.00006,0.00015,0.00000,0.0000
312295020,NaN,NaN,NaN,0.0078,0.0184,0.0251,1.457,5.9522,2.2204,-0.1218,0.0000,7,49.2275732,16.5747516,329.842,9,0.473,22,9,3,0.991,0.00006,0.00015,0.00000,0.0000
312295040,NaN,NaN,NaN,0.0078,0.0184,0.0251,1.514,5.7671,2.2246,-0.1184,0.0000,7,49.2275735,16.5747514,329.847,9,0.136,22,9,3,0.989,0.00006,0.00015,0.00000,0.0000
312295060,NaN,NaN,NaN,0.0078,0.0184,0.0251,1.526,5.8463,2.2258,-0.1215,0.0000,7,49.2275737,16.5747512,329.851,9,0.175,22,9,3,0.985,0.00006,0.00015,0.00000,0.0000
312295080,NaN,NaN,NaN,0.0078,0.0184,0.0251,1.456,5.7774,2.2284,-0.1102,0.0000,7,49.2275740,16.5747510,329.849,9,0.458,22,9,3,0.986,0.00006,0.00015,0.00000,0.0000
312295100,NaN,NaN,NaN,0.0078,0.0184,0.0251,1.458,5.8376,2.2321,-0.1042,0.0000,7,49.2275742,16.5747509,329.849,9,0.043,22,9,3,0.989,0.00006,0.00015,0.00000,0.0000
312295120,NaN,NaN,NaN,0.0078,0.0184,0.0251,1.414,5.7112,2.2363,-0.1074,0.0000,7,49.2275744,16.5747507,329.850,9,0.038,22,9,3,0.990,0.00006,0.00015,0.00000,0.0000
312295140,NaN,NaN,NaN,0.0078,0.0184,0.0251,1.792,5.9021,2.2346,-0.1086,0.0000,7,49.2275747,16.5747505,329.859,9,0.283,22,9,3,0.987,0.00006,0.00015,0.00000,0.0000
312295160,NaN,NaN,NaN,0.0078,0.0184,0.0251,1.538,5.9169,2.2352,-0.1057,0.0000,7,49.2275750,16.5747503,329.867,9,0.181,22,9,3,0.991,0.00006,0.00015,0.00000,0.0000
312295180,NaN,NaN,NaN,0.0078,0.0184,0.0251,1.516,5.7937,2.2323,-0.1050,0.0000,7,49.2275752,16.5747502,329.865,9,-0.027,22,9,3,0.986,0.00006,0.00015,0.00000,0.0000
312295200,NaN,NaN,NaN,0.0078,0.0184,0.0251,1.456,5.7972,2.2338,-0.1055,0.0000,7,49.2275754,16.5747499,329.860,9,0.069,22,9,3,0.982,0.00006,0.00014,0.00000,0.0000
312295220,NaN,NaN,NaN,0.0078,0.0184,0.0251,1.270,5.6681,2.2357,-0.1014,0.0000,7,49.2275757,16.5747498,329.855,9,-0.217,22,9,3,0.983,0.00006,0.00014,0.00000,0.0000
312295240,NaN,NaN,NaN,0.0078,0.0184,0.0251,1.518,5.8162,2.2381,-0.1045,0.0000,7,49.2275760,16.5747496,329.843,9,-0.421,22,9,3,0.985,0.00006,0.00015,0.00000,0.0000
312295260,NaN,NaN,NaN,0.0078,0.0184,0.0251,1.622,5.8720,2.2357,-0.1158,0.0000,7,49.2275762,16.5747494,329.834,9,-0.339,22,9,3,0.981,0.00006,0.00015,0.00000,0.0000
312295280,NaN,NaN,NaN,0.0078,0.0184,0.0251,1.789,5.9837,2.2312,-0.1239,0.0000,7,49.2275765,16.5747492,329.827,9,-0.295,22,9,3,0.979,0.00006,0.00015,0.00000,0.0000
312295300,NaN,NaN,NaN,0.0078,0.0184,0.0251,1.439,5.7862,2.2334,-0.1266,0.0000,7,49.2275767,16.5747490,329.816,9,-0.165,22,9,3,0.987,0.00006,0.00014,0.00000,0.0000
312295320,NaN,NaN,NaN,0.0078,0.0184,0.0251,1.556,5.9697,2.2303,-0.1292,0.0000,7,49.2275770,16.5747489,329.829,9,0.106,22,9,3,0.987,0.00006,0.00014,0.00000,0.0000
312295340,NaN,NaN,NaN,0.0078,0.0184,0.0251,1.590,5.9375,2.2319,-0.1336,0.0000,7,49.2275772,16.5747487,329.811,9,-0.278,22,9,3,0.988,0.00006,0.00014,0.00000,0.0000
312295360,NaN,NaN,NaN,0.0078,0.0184,0.0251,1.581,5.9650,2.2323,-0.1319,0.0000,7,49.2275775,16.5747486,329.825,9,-0.054,22,9,3,0.988,0.00006,0.00014,0.00000,0.0000
312295380,NaN,NaN,NaN,0.0078,0.0184,0.0251,1.516,5.8443,2.2344,-0.1318,0.0000,7,49.2275778,16.5747484,329.819,9,-0.333,22,9,3,0.987,0.00006,0.00014,0.00000,0.0000
312295400,NaN,NaN,NaN,0.0078,0.0184,0.0251,1.468,5.8198,2.2381,-0.1314,0.0000,7,49.2275780,16.5747482,329.813,9,-0.072,22,9,3,0.988,0.00006,0.00014,0.00000,0.0000
312295420,NaN,NaN,NaN,0.0078,0.0184,0.0251,1.721,6.0055,2.2374,-0.1255,0.0000,7,49.2275783,16.5747481,329.821,9,0.509,22,9,3,0.991,0.00006,0.00014,0.00000,0.0000
312295440,NaN,NaN,NaN,0.0078,0.0184,0.0251,1.569,5.9554,2.2336,-0.1238,0.0000,7,49.2275785,16.5747480,329.830,9,0.300,22,9,3,0.989,0.00006,0.00014,0.00000,0.0000
312295460,NaN,NaN,NaN,0.0078,0.0184,0.0251,1.597,5.9107,2.2317,-0.1240,0.0000,7,49.2275788,16.5747478,329.838,9,0.231,22,9,3,0.985,0.00006,0.00014,0.00000,0.0000
312295480,NaN,NaN,NaN,0.0078,0.0184,0.0251,1.598,5.8539,2.2340,-0.1185,0.0000,7,49.2275791,16.5747476,329.847,9,0.492,22,9,3,0.986,0.00006,0.00014,0.00000,0.0000
312295500,NaN,NaN,NaN,0.0078,0.0184,0.0251,1.493,5.8465,2.2333,-0.1085,0.0000,7,49.2275793,16.5747475,329.854,9,0.111,22,9,3,0.985,0.00006,0.00015,0.00000,0.0000
312295520,NaN,NaN,NaN,0.0078,0.0184,0.0251,1.510,5.8469,2.2340,-0.1016,0.0000,7,49.2275796,16.5747473,329.864,9,0.599,22,9,3,0.983,0.00006,0.00014,0.00000,0.0000
312295540,NaN,NaN,NaN,0.0075,0.0180,0.0244,1.678,5.8894,2.2376,-0.1030,0.0000,7,49.2275798,16.5747471,329.852,9,0.188,22,9,3,0.983,0.00006,0.00014,0.00000,0.0000
312295560,NaN,NaN,NaN,0.0075,0.0180,0.0244,1.525,5.9189,2.2391,-0.0909,0.0000,7,49.2275801,16.5747470,329.862,9,0.327,22,9,3,0.986,0.00006,0.00014,0.00000,0.0000
312295580,NaN,NaN,NaN,0.0075,0.0180,0.0244,1.456,5.7647,2.2426,-0.0905,0.0000,7,49.2275803,16.5747468,329.867,9,0.084,22,9,3,0.985,0.00006,0.00014,0.00000,0.0000
312295600,NaN,NaN,NaN,0.0075,0.0180,0.0244,1.522,5.8752,2.2393,-0.0904,0.0000,7,49.2275806,16.5747466,329.871,9,0.039,22,9,3,0.984,0.00006,0.00014,0.00000,0.0000
312295620,NaN,NaN,NaN,0.0075,0.0180,0.0244,1.452,5.7853,2.2434,-0.0912,0.0000,7,49.2275808,16.5747464,329.872,9,0.017,22,9,3,0.987,0.00006,0.00014,0.00000,0.0000
312295640,NaN,NaN,NaN,0.0075,0.0180,0.0244,1.787,5.9738,2.2365,-0.0873,0.0000,7,49.2275811,16.5747463,329.866,9,0.002,22,9,3,0.987,0.00009,0.00022,0.00000,0.0000
312295660,NaN,NaN,NaN,0.0075,0.0180,0.0244,1.559,5.8425,2.2365,-0.0910,0.0000,7,49.2275813,16.5747460,329.857,9,-0.266,22,9,3,0.984,0.00009,0.00022,0.00000,0.0000
312295680,NaN,NaN,NaN,0.0075,0.0180,0.0244,1.497,5.6136,2.2421,-0.0970,0.0000,7,49.2275816,16.5747458,329.854,9,-0.714,22,9,3,0.985,0.00006,0.00014,0.00000,0.0000
312295700,NaN,NaN,NaN,0.0075,0.0180,0.0244,1.538,5.8613,2.2455,-0.0965,0.0000,7,49.2275818,16.5747456,329.855,9,-0.092,22,9,3,0.988,0.00006,0.00014,0.00000,0.0000
312295720,NaN,NaN,NaN,0.0075,0.0180,0.0244,1.344,5.6086,2.2476,-0.1025,0.0000,7,49.2275820,16.5747454,329.852,9,-0.444,22,9,3,0.987,0.00006,0.00014,0.00000,0.0000
312295740,NaN,NaN,NaN,0.0075,0.0180,0.0244,1.628,5.8306,2.2472,-0.1104,0.0000,7,49.2275823,16.5747452,329.830,9,-0.349,22,9,3,0.984,0.00006,0.00014,0.00000,0.0000
312295760,NaN,NaN,NaN,0.0075,0.0180,0.0244,1.703,5.7617,2.2494,-0.1109,0.0000,7,49.2275825,16.5747450,329.824,9,-0.291,22,9,3,0.985,0.00006,0.00014,0.00000,0.0000
312295780,NaN,NaN,NaN,0.0075,0.0180,0.0244,1.463,5.6595,2.2552,-0.1155,0.0000,7,49.2275828,16.5747447,329.822,9,0.070,22,9,3,0.983,0.00006,0.00014,0.00000,0.0000
312295800,NaN,NaN,NaN,0.0075,0.0180,0.0244,1.553,5.8587,2.2573,-0.1232,0.0000,7,49.2275830,16.5747445,329.817,9,0.048,22,9,3,0.982,0.00006,0.00015,0.00000,0.0000
312295820,NaN,NaN,NaN,0.0075,0.0180,0.0244,1.438,5.7242,2.2615,-0.1261,0.0000,7,49.2275833,16.5747443,329.814,9,-0.461,22,9,3,0.982,0.00006,0.00015,0.00000,0.0000
312295840,NaN,NaN,NaN,0.0075,0.0180,0.0244,1.560,5.7923,2.2628,-0.1298,0.0000,7,49.2275836,16.5747441,329.814,9,-0.169,22,9,3,0.980,0.00006,0.00015,0.00000,0.0000
312295860,NaN,NaN,NaN,0.0075,0.0180,0.0244,1.474,5.7813,2.2653,-0.1296,0.0000,7,49.2275838,16.5747439,329.808,9,-0.035,22,9,3,0.980,0.00006,0.00015,0.00000,0.0000
312295880,NaN,NaN,NaN,0.0075,0.0180,0.0244,1.555,5.7558,2.2678,-0.1297,0.0000,7,49.2275841,16.5747437,329.800,9,-0.549,22,9,3,0.983,0.00006,0.00015,0.00000,0.0000
312295900,NaN,NaN,NaN,0.0075,0.0180,0.0244,1.555,5.8616,2.2676,-0.1269,0.0000,7,49.2275843,16.5747436,329.796,9,0.032,22,9,3,0.985,0.00006,0.00014,0.00000,0.0000
